Date,Day,Day_of_Week,Week,Month,Year,Season,Festival,Category,Product,Cost_Price,Selling_Price,Margin_%,Discount_%,Current_Stock,Reorder_Level,Lead_Time_Days,Holding_Cost_Per_Unit,Supplier_Reliability,Investment,Revenue,Profit,Units_Sold
2023-11-02,2,3,44,11,2023,Winter,Diwali,Electronics,Earphones Boat,350,599,71.14,15,54,20,5,7.0,0.93,35350,51424.15,16074.15,101
2023-11-02,2,3,44,11,2023,Winter,Diwali,Electronics,Smartphone Redmi,8500,10999,29.4,0,13,10,7,170.0,0.83,858500,1110899.0,252399.0,101
2023-11-02,2,3,44,11,2023,Winter,Diwali,Electronics,Power Bank 10000mAh,650,1099,69.08,0,70,15,6,13.0,0.88,115700,195622.0,79922.0,178
2023-11-02,2,3,44,11,2023,Winter,Diwali,FMCG,Kite + String,25,55,120.0,10,541,300,2,0.5,0.74,2500,4950.0,2450.0,100
2023-11-02,2,3,44,11,2023,Winter,Diwali,FMCG,Detergent Surf 1kg,95,125,31.58,5,336,90,3,1.9,0.84,18145,22681.25,4536.25,191
2023-11-03,3,4,44,11,2023,Winter,None,Stationery,Notebook A4,28,45,60.71,20,389,100,3,0.56,0.76,1344,1728.0,384.0,48
2023-11-03,3,4,44,11,2023,Winter,None,Electronics,Fan Table,850,1350,58.82,5,14,8,7,17.0,0.88,59500,89775.0,30275.0,70
2023-11-03,3,4,44,11,2023,Winter,None,FMCG,Detergent Surf 1kg,95,125,31.58,0,449,90,3,1.9,0.77,6555,8625.0,2070.0,69
2023-11-03,3,4,44,11,2023,Winter,None,Grocery,Salt 1kg,18,25,38.89,5,325,120,2,0.36,0.74,1260,1662.5,402.5,70
2023-11-03,3,4,44,11,2023,Winter,None,Grocery,Basmati Rice 5kg,180,225,25.0,5,88,50,3,3.6,0.9,10620,12611.25,1991.25,59
2023-11-03,3,4,44,11,2023,Winter,None,Stationery,Pen Blue Pack 10,25,40,60.0,10,305,200,2,0.5,0.97,1475,2124.0,649.0,59
2023-11-03,3,4,44,11,2023,Winter,None,FMCG,Cold Drink 500ml,20,30,50.0,0,635,200,2,0.4,0.74,220,330.0,110.0,11
2023-11-04,4,5,44,11,2023,Winter,Children's Day,Grocery,Wheat Flour 10kg,320,385,20.31,0,88,40,3,6.4,0.75,17280,20790.0,3510.0,54
2023-11-04,4,5,44,11,2023,Winter,Children's Day,Grocery,Basmati Rice 5kg,180,225,25.0,0,108,50,3,3.6,0.96,5940,7425.0,1485.0,33
2023-11-04,4,5,44,11,2023,Winter,Children's Day,Grocery,Eid Special Dates,280,450,60.71,0,109,40,4,5.6,0.76,4200,6750.0,2550.0,15
2023-11-04,4,5,44,11,2023,Winter,Children's Day,Grocery,Christmas Cake,180,320,77.78,20,111,30,2,3.6,0.73,9000,12800.0,3800.0,50
2023-11-05,5,6,44,11,2023,Winter,None,Grocery,Sugar 1kg,42,54,28.57,5,409,100,2,0.84,0.99,1638,2000.7,362.7,39
2023-11-05,5,6,44,11,2023,Winter,None,FMCG,Crackers Box,200,380,90.0,0,178,100,3,4.0,0.99,14200,26980.0,12780.0,71
2023-11-05,5,6,44,11,2023,Winter,None,Agriculture,Fertilizer NPK 1kg,125,168,34.4,10,57,25,6,2.5,0.89,15000,18144.0,3144.0,120
2023-11-05,5,6,44,11,2023,Winter,None,FMCG,Puja Thali Set,125,245,96.0,15,188,50,3,2.5,0.94,10375,17284.75,6909.75,83
2023-11-06,6,0,45,11,2023,Winter,None,FMCG,Cold Drink 500ml,20,30,50.0,15,403,200,2,0.4,0.99,1540,1963.5,423.5,77
2023-11-06,6,0,45,11,2023,Winter,None,Grocery,Basmati Rice 5kg,180,225,25.0,0,192,50,3,3.6,0.83,7200,9000.0,1800.0,40
2023-11-06,6,0,45,11,2023,Winter,None,Fashion,Jeans Men,450,899,99.78,0,27,20,6,9.0,0.75,49950,99789.0,49839.0,111
2023-11-06,6,0,45,11,2023,Winter,None,FMCG,Kite + String,25,55,120.0,5,1187,300,2,0.5,0.78,2550,5329.5,2779.5,102
2023-11-06,6,0,45,11,2023,Winter,None,FMCG,Gulal Colors Set,35,75,114.29,10,567,200,2,0.7,0.92,2240,4320.0,2080.0,64
2023-11-06,6,0,45,11,2023,Winter,None,FMCG,Puja Thali Set,125,245,96.0,10,188,50,3,2.5,0.75,5250,9261.0,4011.0,42
2023-11-06,6,0,45,11,2023,Winter,None,Grocery,Sunflower Oil 1L,120,148,23.33,20,241,60,4,2.4,0.94,9000,8880.0,-120.0,75
2023-11-07,7,1,45,11,2023,Winter,Children's Day,Stationery,Pencil Box,35,55,57.14,0,265,80,3,0.7,0.79,5110,8030.0,2920.0,146
2023-11-07,7,1,45,11,2023,Winter,Children's Day,FMCG,Cold Drink 500ml,20,30,50.0,0,282,200,2,0.4,0.94,1780,2670.0,890.0,89
2023-11-07,7,1,45,11,2023,Winter,Children's Day,Grocery,Wheat Flour 10kg,320,385,20.31,5,84,40,3,6.4,0.76,17920,20482.0,2562.0,56
2023-11-07,7,1,45,11,2023,Winter,Children's Day,FMCG,Diya Set 12pc,48,95,97.92,0,696,150,2,0.96,0.76,528,1045.0,517.0,11
2023-11-08,8,2,45,11,2023,Winter,None,Stationery,Pencil Box,35,55,57.14,0,166,80,3,0.7,0.94,175,275.0,100.0,5
2023-11-08,8,2,45,11,2023,Winter,None,FMCG,Detergent Surf 1kg,95,125,31.58,0,381,90,3,1.9,0.87,4085,5375.0,1290.0,43
2023-11-08,8,2,45,11,2023,Winter,None,Fashion,Jeans Men,450,899,99.78,10,97,20,6,9.0,0.91,5850,10518.3,4668.3,13
2023-11-08,8,2,45,11,2023,Winter,None,Agriculture,Fertilizer NPK 1kg,125,168,34.4,5,113,25,6,2.5,0.83,8375,10693.2,2318.2,67
2023-11-08,8,2,45,11,2023,Winter,None,FMCG,Cold Drink 500ml,20,30,50.0,0,468,200,2,0.4,0.98,1400,2100.0,700.0,70
2023-11-08,8,2,45,11,2023,Winter,None,Stationery,Eraser Pack,12,20,66.67,0,519,150,2,0.24,0.83,180,300.0,120.0,15
2023-11-08,8,2,45,11,2023,Winter,None,Electronics,Smartphone Redmi,8500,10999,29.4,0,28,10,7,170.0,0.89,153000,197982.0,44982.0,18
2023-11-08,8,2,45,11,2023,Winter,None,Fashion,T-Shirt Men,180,349,93.89,0,36,30,5,3.6,0.92,12420,24081.0,11661.0,69
2023-11-09,9,3,45,11,2023,Winter,None,Grocery,Eid Special Dates,280,450,60.71,0,74,40,4,5.6,0.75,32200,51750.0,19550.0,115
2023-11-09,9,3,45,11,2023,Winter,None,Electronics,USB Cable,45,89,97.78,20,201,50,4,0.9,0.77,3375,5340.0,1965.0,75
2023-11-09,9,3,45,11,2023,Winter,None,Electronics,Power Bank 10000mAh,650,1099,69.08,20,41,15,6,13.0,0.99,4550,6154.4,1604.4,7
2023-11-10,10,4,45,11,2023,Winter,None,FMCG,Toothpaste Colgate,55,75,36.36,15,128,100,3,1.1,0.84,4675,5418.75,743.75,85
2023-11-10,10,4,45,11,2023,Winter,None,Agriculture,Pesticide 500ml,180,245,36.11,5,47,20,5,3.6,0.91,5040,6517.0,1477.0,28
2023-11-10,10,4,45,11,2023,Winter,None,FMCG,Puja Thali Set,125,245,96.0,15,196,50,3,2.5,0.8,6500,10829.0,4329.0,52
2023-11-10,10,4,45,11,2023,Winter,None,Grocery,Sunflower Oil 1L,120,148,23.33,5,168,60,4,2.4,0.73,4200,4921.0,721.0,35
2023-11-10,10,4,45,11,2023,Winter,None,Fashion,Saree Cotton,350,699,99.71,20,69,15,7,7.0,0.77,42350,67663.2,25313.2,121
2023-11-10,10,4,45,11,2023,Winter,None,Stationery,Pencil Box,35,55,57.14,0,181,80,3,0.7,0.94,1505,2365.0,860.0,43
2023-11-10,10,4,45,11,2023,Winter,None,Electronics,Fan Table,850,1350,58.82,0,24,8,7,17.0,0.78,6800,10800.0,4000.0,8
2023-11-11,11,5,45,11,2023,Winter,None,Agriculture,Wheat Seeds 1kg,65,95,46.15,15,65,30,5,1.3,0.97,1885,2341.75,456.75,29
2023-11-11,11,5,45,11,2023,Winter,None,Fashion,Jeans Men,450,899,99.78,0,45,20,6,9.0,0.84,24750,49445.0,24695.0,55
2023-11-11,11,5,45,11,2023,Winter,None,FMCG,Shampoo Head&Shoulders,85,115,35.29,5,278,80,4,1.7,0.86,9860,12673.0,2813.0,116
2023-11-12,12,6,45,11,2023,Winter,Diwali,Stationery,Eraser Pack,12,20,66.67,20,221,150,2,0.24,0.84,1272,1696.0,424.0,106
2023-11-12,12,6,45,11,2023,Winter,Diwali,Grocery,Sunflower Oil 1L,120,148,23.33,20,200,60,4,2.4,0.83,18960,18707.2,-252.8,158
2023-11-12,12,6,45,11,2023,Winter,Diwali,Agriculture,Wheat Seeds 1kg,65,95,46.15,0,102,30,5,1.3,0.76,8450,12350.0,3900.0,130
2023-11-12,12,6,45,11,2023,Winter,Diwali,Electronics,Earphones Boat,350,599,71.14,0,41,20,5,7.0,0.79,36400,62296.0,25896.0,104
2023-11-12,12,6,45,11,2023,Winter,Diwali,Electronics,LED Bulb 9W,48,85,77.08,0,108,40,4,0.96,0.72,12288,21760.0,9472.0,256
2023-11-12,12,6,45,11,2023,Winter,Diwali,Fashion,T-Shirt Men,180,349,93.89,5,74,30,5,3.6,0.83,29340,54042.65,24702.65,163
2023-11-13,13,0,46,11,2023,Winter,None,Electronics,Smartphone Redmi,8500,10999,29.4,20,28,10,7,170.0,0.93,59500,61594.4,2094.4,7
2023-11-13,13,0,46,11,2023,Winter,None,FMCG,Diya Set 12pc,48,95,97.92,0,290,150,2,0.96,0.83,1920,3800.0,1880.0,40
2023-11-13,13,0,46,11,2023,Winter,None,Stationery,Pen Blue Pack 10,25,40,60.0,10,678,200,2,0.5,0.75,250,360.0,110.0,10
2023-11-13,13,0,46,11,2023,Winter,None,Grocery,Eid Special Dates,280,450,60.71,10,108,40,4,5.6,0.72,27720,40095.0,12375.0,99
2023-11-13,13,0,46,11,2023,Winter,None,Electronics,LED Bulb 9W,48,85,77.08,0,98,40,4,0.96,0.85,336,595.0,259.0,7
2023-11-14,14,1,46,11,2023,Winter,None,Fashion,Saree Cotton,350,699,99.71,0,52,15,7,7.0,0.88,22050,44037.0,21987.0,63
2023-11-14,14,1,46,11,2023,Winter,None,FMCG,Gulal Colors Set,35,75,114.29,20,425,200,2,0.7,0.84,420,720.0,300.0,12
2023-11-14,14,1,46,11,2023,Winter,None,Electronics,Fan Table,850,1350,58.82,0,11,8,7,17.0,0.79,48450,76950.0,28500.0,57
2023-11-14,14,1,46,11,2023,Winter,None,FMCG,Cold Drink 500ml,20,30,50.0,20,500,200,2,0.4,0.77,1600,1920.0,320.0,80
2023-11-14,14,1,46,11,2023,Winter,None,Grocery,Dal Toor 1kg,95,118,24.21,10,188,80,3,1.9,0.84,9215,10301.4,1086.4,97
2023-11-15,15,2,46,11,2023,Winter,Children's Day,Stationery,Pen Blue Pack 10,25,40,60.0,20,597,200,2,0.5,0.93,2250,2880.0,630.0,90
2023-11-15,15,2,46,11,2023,Winter,Children's Day,Grocery,Dal Toor 1kg,95,118,24.21,5,114,80,3,1.9,0.81,17575,20738.5,3163.5,185
2023-11-15,15,2,46,11,2023,Winter,Children's Day,FMCG,Kite + String,25,55,120.0,0,1359,300,2,0.5,0.92,725,1595.0,870.0,29
2023-11-15,15,2,46,11,2023,Winter,Children's Day,Agriculture,Fertilizer NPK 1kg,125,168,34.4,10,44,25,6,2.5,0.84,2500,3024.0,524.0,20
2023-11-15,15,2,46,11,2023,Winter,Children's Day,Fashion,Shoes Casual,350,699,99.71,15,39,25,6,7.0,0.7,25200,42778.8,17578.8,72
2023-11-15,15,2,46,11,2023,Winter,Children's Day,Stationery,Eraser Pack,12,20,66.67,10,615,150,2,0.24,0.89,816,1224.0,408.0,68
2023-11-16,16,3,46,11,2023,Winter,Diwali,Stationery,Pen Blue Pack 10,25,40,60.0,0,635,200,2,0.5,0.88,1550,2480.0,930.0,62
2023-11-16,16,3,46,11,2023,Winter,Diwali,Grocery,Wheat Flour 10kg,320,385,20.31,0,163,40,3,6.4,0.89,24960,30030.0,5070.0,78
2023-11-16,16,3,46,11,2023,Winter,Diwali,Fashion,T-Shirt Men,180,349,93.89,15,81,30,5,3.6,0.84,25200,41531.0,16331.0,140
2023-11-16,16,3,46,11,2023,Winter,Diwali,Electronics,Power Bank 10000mAh,650,1099,69.08,20,23,15,6,13.0,0.75,46150,62423.2,16273.2,71
2023-11-16,16,3,46,11,2023,Winter,Diwali,Stationery,Notebook A4,28,45,60.71,0,343,100,3,0.56,0.97,2772,4455.0,1683.0,99
2023-11-16,16,3,46,11,2023,Winter,Diwali,Stationery,Eraser Pack,12,20,66.67,15,166,150,2,0.24,0.93,948,1343.0,395.0,79
2023-11-16,16,3,46,11,2023,Winter,Diwali,Agriculture,Wheat Seeds 1kg,65,95,46.15,5,85,30,5,1.3,0.8,6760,9386.0,2626.0,104
2023-11-17,17,4,46,11,2023,Winter,None,Fashion,Kurta Women,280,549,96.07,20,99,20,5,5.6,0.96,15120,23716.8,8596.8,54
2023-11-17,17,4,46,11,2023,Winter,None,Grocery,Sunflower Oil 1L,120,148,23.33,10,66,60,4,2.4,0.92,14280,15850.8,1570.8,119
2023-11-17,17,4,46,11,2023,Winter,None,Stationery,Pen Blue Pack 10,25,40,60.0,0,886,200,2,0.5,0.89,1550,2480.0,930.0,62
2023-11-17,17,4,46,11,2023,Winter,None,FMCG,Gulal Colors Set,35,75,114.29,10,320,200,2,0.7,0.91,840,1620.0,780.0,24
2023-11-17,17,4,46,11,2023,Winter,None,Electronics,Earphones Boat,350,599,71.14,0,91,20,5,7.0,0.83,19600,33544.0,13944.0,56
2023-11-17,17,4,46,11,2023,Winter,None,Stationery,Eraser Pack,12,20,66.67,15,561,150,2,0.24,0.9,192,272.0,80.0,16
2023-11-17,17,4,46,11,2023,Winter,None,FMCG,Crackers Box,200,380,90.0,5,205,100,3,4.0,0.76,1800,3249.0,1449.0,9
2023-11-18,18,5,46,11,2023,Winter,None,Grocery,Salt 1kg,18,25,38.89,15,534,120,2,0.36,0.87,198,233.75,35.75,11
2023-11-18,18,5,46,11,2023,Winter,None,Stationery,Pencil Box,35,55,57.14,0,121,80,3,0.7,0.9,4270,6710.0,2440.0,122
2023-11-18,18,5,46,11,2023,Winter,None,FMCG,Detergent Surf 1kg,95,125,31.58,10,341,90,3,1.9,0.74,13680,16200.0,2520.0,144
2023-11-19,19,6,46,11,2023,Winter,None,Stationery,Eraser Pack,12,20,66.67,5,465,150,2,0.24,0.88,84,133.0,49.0,7
2023-11-19,19,6,46,11,2023,Winter,None,Fashion,Saree Cotton,350,699,99.71,0,25,15,7,7.0,0.71,51100,102054.0,50954.0,146
2023-11-19,19,6,46,11,2023,Winter,None,Electronics,Earphones Boat,350,599,71.14,15,50,20,5,7.0,0.99,51800,75354.2,23554.2,148
2023-11-19,19,6,46,11,2023,Winter,None,Electronics,USB Cable,45,89,97.78,0,127,50,4,0.9,0.91,3375,6675.0,3300.0,75
2023-11-20,20,0,47,11,2023,Winter,None,Grocery,Wheat Flour 10kg,320,385,20.31,0,152,40,3,6.4,0.76,25920,31185.0,5265.0,81
2023-11-20,20,0,47,11,2023,Winter,None,FMCG,Soap Lux,22,32,45.45,0,693,150,3,0.44,0.75,1298,1888.0,590.0,59
2023-11-20,20,0,47,11,2023,Winter,None,Fashion,T-Shirt Men,180,349,93.89,0,95,30,5,3.6,0.92,12060,23383.0,11323.0,67
2023-11-20,20,0,47,11,2023,Winter,None,Fashion,Shoes Casual,350,699,99.71,0,114,25,6,7.0,0.74,27300,54522.0,27222.0,78
2023-11-20,20,0,47,11,2023,Winter,None,Stationery,Eraser Pack,12,20,66.67,20,701,150,2,0.24,0.73,192,256.0,64.0,16
2023-11-20,20,0,47,11,2023,Winter,None,Agriculture,Fertilizer NPK 1kg,125,168,34.4,5,25,25,6,2.5,0.82,13750,17556.0,3806.0,110
2023-11-20,20,0,47,11,2023,Winter,None,Grocery,Christmas Cake,180,320,77.78,5,116,30,2,3.6,0.73,11160,18848.0,7688.0,62
2023-11-20,20,0,47,11,2023,Winter,None,Electronics,Smartphone Redmi,8500,10999,29.4,15,13,10,7,170.0,0.73,884000,972311.6,88311.6,104
2023-11-21,21,1,47,11,2023,Winter,None,Electronics,LED Bulb 9W,48,85,77.08,0,193,40,4,0.96,0.99,1248,2210.0,962.0,26
2023-11-21,21,1,47,11,2023,Winter,None,FMCG,Toothpaste Colgate,55,75,36.36,5,124,100,3,1.1,0.76,2475,3206.25,731.25,45
2023-11-21,21,1,47,11,2023,Winter,None,FMCG,Diya Set 12pc,48,95,97.92,10,217,150,2,0.96,0.84,3696,6583.5,2887.5,77
2023-11-21,21,1,47,11,2023,Winter,None,Grocery,Dal Toor 1kg,95,118,24.21,5,387,80,3,1.9,0.98,3420,4035.6,615.6,36
2023-11-21,21,1,47,11,2023,Winter,None,Fashion,Kurta Women,280,549,96.07,10,57,20,5,5.6,0.95,15400,27175.5,11775.5,55
2023-11-21,21,1,47,11,2023,Winter,None,Grocery,Basmati Rice 5kg,180,225,25.0,20,57,50,3,3.6,0.9,18180,18180.0,0.0,101
2023-11-21,21,1,47,11,2023,Winter,None,Electronics,Smartphone Redmi,8500,10999,29.4,0,42,10,7,170.0,0.9,637500,824925.0,187425.0,75
2023-11-21,21,1,47,11,2023,Winter,None,FMCG,Gulal Colors Set,35,75,114.29,0,862,200,2,0.7,0.84,3045,6525.0,3480.0,87
2023-11-22,22,2,47,11,2023,Winter,None,Grocery,Dal Toor 1kg,95,118,24.21,10,277,80,3,1.9,0.96,2945,3292.2,347.2,31
2023-11-22,22,2,47,11,2023,Winter,None,Grocery,Salt 1kg,18,25,38.89,0,187,120,2,0.36,0.7,1692,2350.0,658.0,94
2023-11-22,22,2,47,11,2023,Winter,None,Stationery,Eraser Pack,12,20,66.67,0,167,150,2,0.24,0.77,864,1440.0,576.0,72
2023-11-22,22,2,47,11,2023,Winter,None,FMCG,Kite + String,25,55,120.0,0,658,300,2,0.5,1.0,1675,3685.0,2010.0,67
2023-11-22,22,2,47,11,2023,Winter,None,Grocery,Basmati Rice 5kg,180,225,25.0,5,117,50,3,3.6,0.78,8280,9832.5,1552.5,46
2023-11-23,23,3,47,11,2023,Winter,None,Fashion,Saree Cotton,350,699,99.71,10,20,15,7,7.0,0.75,52850,94994.1,42144.1,151
2023-11-23,23,3,47,11,2023,Winter,None,Stationery,Pen Blue Pack 10,25,40,60.0,15,873,200,2,0.5,0.74,1400,1904.0,504.0,56
2023-11-23,23,3,47,11,2023,Winter,None,FMCG,Cold Drink 500ml,20,30,50.0,0,810,200,2,0.4,0.71,1180,1770.0,590.0,59
2023-11-23,23,3,47,11,2023,Winter,None,Electronics,LED Bulb 9W,48,85,77.08,0,157,40,4,0.96,0.81,1872,3315.0,1443.0,39
2023-11-24,24,4,47,11,2023,Winter,None,FMCG,Cold Drink 500ml,20,30,50.0,5,585,200,2,0.4,0.89,260,370.5,110.5,13
2023-11-24,24,4,47,11,2023,Winter,None,FMCG,Dandiya Sticks,40,85,112.5,5,972,200,2,0.8,0.79,200,403.75,203.75,5
2023-11-24,24,4,47,11,2023,Winter,None,Electronics,Fan Table,850,1350,58.82,5,27,8,7,17.0,0.71,45050,67972.5,22922.5,53
2023-11-25,25,5,47,11,2023,Winter,None,Electronics,USB Cable,45,89,97.78,20,249,50,4,0.9,0.98,5580,8828.8,3248.8,124
2023-11-25,25,5,47,11,2023,Winter,None,Agriculture,Wheat Seeds 1kg,65,95,46.15,15,141,30,5,1.3,0.82,975,1211.25,236.25,15
2023-11-25,25,5,47,11,2023,Winter,None,Electronics,LED Bulb 9W,48,85,77.08,15,170,40,4,0.96,0.86,3840,5780.0,1940.0,80
2023-11-25,25,5,47,11,2023,Winter,None,FMCG,Diya Set 12pc,48,95,97.92,0,733,150,2,0.96,0.84,4608,9120.0,4512.0,96
2023-11-25,25,5,47,11,2023,Winter,None,Grocery,Dal Toor 1kg,95,118,24.21,5,221,80,3,1.9,0.98,6745,7959.1,1214.1,71
2023-11-26,26,6,47,11,2023,Winter,Children's Day,Stationery,Eraser Pack,12,20,66.67,20,691,150,2,0.24,0.82,1728,2304.0,576.0,144
2023-11-26,26,6,47,11,2023,Winter,Children's Day,FMCG,Toothpaste Colgate,55,75,36.36,10,397,100,3,1.1,0.79,1540,1890.0,350.0,28
2023-11-26,26,6,47,11,2023,Winter,Children's Day,Electronics,Smartphone Redmi,8500,10999,29.4,20,21,10,7,170.0,0.74,1725500,1786237.6,60737.6,203
2023-11-26,26,6,47,11,2023,Winter,Children's Day,FMCG,Shampoo Head&Shoulders,85,115,35.29,0,348,80,4,1.7,0.82,6460,8740.0,2280.0,76
2023-11-26,26,6,47,11,2023,Winter,Children's Day,Electronics,USB Cable,45,89,97.78,0,82,50,4,0.9,0.7,6705,13261.0,6556.0,149
2023-11-26,26,6,47,11,2023,Winter,Children's Day,Agriculture,Wheat Seeds 1kg,65,95,46.15,5,88,30,5,1.3,0.98,7540,10469.0,2929.0,116
2023-11-27,27,0,48,11,2023,Winter,None,Grocery,Christmas Cake,180,320,77.78,15,71,30,2,3.6,0.93,18180,27472.0,9292.0,101
2023-11-27,27,0,48,11,2023,Winter,None,Stationery,Eraser Pack,12,20,66.67,15,559,150,2,0.24,0.87,1068,1513.0,445.0,89
2023-11-27,27,0,48,11,2023,Winter,None,FMCG,Cold Drink 500ml,20,30,50.0,5,391,200,2,0.4,0.81,1720,2451.0,731.0,86
2023-11-27,27,0,48,11,2023,Winter,None,Electronics,Smartphone Redmi,8500,10999,29.4,20,17,10,7,170.0,0.77,569500,589546.4,20046.4,67
2023-11-27,27,0,48,11,2023,Winter,None,Fashion,Shoes Casual,350,699,99.71,10,57,25,6,7.0,0.97,15050,27051.3,12001.3,43
2023-11-27,27,0,48,11,2023,Winter,None,Stationery,Pen Blue Pack 10,25,40,60.0,20,404,200,2,0.5,0.88,875,1120.0,245.0,35
2023-11-27,27,0,48,11,2023,Winter,None,FMCG,Toothpaste Colgate,55,75,36.36,15,406,100,3,1.1,0.73,2420,2805.0,385.0,44
2023-11-28,28,1,48,11,2023,Winter,Diwali,Stationery,Pencil Box,35,55,57.14,15,155,80,3,0.7,0.95,4655,6217.75,1562.75,133
2023-11-28,28,1,48,11,2023,Winter,Diwali,Grocery,Basmati Rice 5kg,180,225,25.0,15,128,50,3,3.6,0.92,8280,8797.5,517.5,46
2023-11-28,28,1,48,11,2023,Winter,Diwali,Grocery,Wheat Flour 10kg,320,385,20.31,15,112,40,3,6.4,0.92,37440,38288.25,848.25,117
2023-11-28,28,1,48,11,2023,Winter,Diwali,Grocery,Salt 1kg,18,25,38.89,10,180,120,2,0.36,0.71,666,832.5,166.5,37
2023-11-29,29,2,48,11,2023,Winter,None,Grocery,Eid Special Dates,280,450,60.71,10,138,40,4,5.6,0.79,26600,38475.0,11875.0,95
2023-11-29,29,2,48,11,2023,Winter,None,FMCG,Puja Thali Set,125,245,96.0,15,52,50,3,2.5,0.8,3250,5414.5,2164.5,26
2023-11-29,29,2,48,11,2023,Winter,None,Fashion,Saree Cotton,350,699,99.71,15,26,15,7,7.0,0.77,13300,22577.7,9277.7,38
2023-11-29,29,2,48,11,2023,Winter,None,FMCG,Toothpaste Colgate,55,75,36.36,20,348,100,3,1.1,1.0,1925,2100.0,175.0,35
2023-11-29,29,2,48,11,2023,Winter,None,FMCG,Gulal Colors Set,35,75,114.29,5,467,200,2,0.7,0.87,840,1710.0,870.0,24
2023-11-29,29,2,48,11,2023,Winter,None,FMCG,Shampoo Head&Shoulders,85,115,35.29,10,371,80,4,1.7,0.98,5185,6313.5,1128.5,61
2023-11-29,29,2,48,11,2023,Winter,None,Grocery,Sunflower Oil 1L,120,148,23.33,20,269,60,4,2.4,0.71,15600,15392.0,-208.0,130
2023-11-30,30,3,48,11,2023,Winter,None,Stationery,Pencil Box,35,55,57.14,0,81,80,3,0.7,0.83,1540,2420.0,880.0,44
2023-11-30,30,3,48,11,2023,Winter,None,FMCG,Kite + String,25,55,120.0,5,1377,300,2,0.5,0.83,1550,3239.5,1689.5,62
2023-11-30,30,3,48,11,2023,Winter,None,FMCG,Shampoo Head&Shoulders,85,115,35.29,0,228,80,4,1.7,0.95,6205,8395.0,2190.0,73
2023-11-30,30,3,48,11,2023,Winter,None,Grocery,Basmati Rice 5kg,180,225,25.0,0,128,50,3,3.6,0.85,10620,13275.0,2655.0,59
2023-11-30,30,3,48,11,2023,Winter,None,Grocery,Dal Toor 1kg,95,118,24.21,0,117,80,3,1.9,0.9,3325,4130.0,805.0,35
2023-12-01,1,4,48,12,2023,Winter,None,Fashion,Saree Cotton,350,699,99.71,0,37,15,7,7.0,0.72,14350,28659.0,14309.0,41
2023-12-01,1,4,48,12,2023,Winter,None,Stationery,Pencil Box,35,55,57.14,5,171,80,3,0.7,0.99,700,1045.0,345.0,20
2023-12-01,1,4,48,12,2023,Winter,None,FMCG,Biscuit Parle-G,8,12,50.0,0,962,200,2,0.16,0.95,552,828.0,276.0,69
2023-12-01,1,4,48,12,2023,Winter,None,Grocery,Basmati Rice 5kg,180,225,25.0,10,182,50,3,3.6,0.85,3780,4252.5,472.5,21
2023-12-01,1,4,48,12,2023,Winter,None,Grocery,Sugar 1kg,42,54,28.57,0,252,100,2,0.84,0.92,3234,4158.0,924.0,77
2023-12-01,1,4,48,12,2023,Winter,None,FMCG,Puja Thali Set,125,245,96.0,20,129,50,3,2.5,0.78,7750,12152.0,4402.0,62
2023-12-02,2,5,48,12,2023,Winter,New Year,Fashion,T-Shirt Men,180,349,93.89,20,70,30,5,3.6,1.0,19080,29595.2,10515.2,106
2023-12-02,2,5,48,12,2023,Winter,New Year,FMCG,Dandiya Sticks,40,85,112.5,0,278,200,2,0.8,0.93,7600,16150.0,8550.0,190
2023-12-02,2,5,48,12,2023,Winter,New Year,Grocery,Basmati Rice 5kg,180,225,25.0,10,211,50,3,3.6,0.71,9900,11137.5,1237.5,55
2023-12-02,2,5,48,12,2023,Winter,New Year,Electronics,Fan Table,850,1350,58.82,15,30,8,7,17.0,0.73,241400,325890.0,84490.0,284
2023-12-02,2,5,48,12,2023,Winter,New Year,FMCG,Puja Thali Set,125,245,96.0,15,92,50,3,2.5,0.96,15625,26031.25,10406.25,125
2023-12-02,2,5,48,12,2023,Winter,New Year,Agriculture,Wheat Seeds 1kg,65,95,46.15,10,75,30,5,1.3,0.82,8645,11371.5,2726.5,133
2023-12-03,3,6,48,12,2023,Winter,New Year,Grocery,Sunflower Oil 1L,120,148,23.33,10,266,60,4,2.4,0.73,6840,7592.4,752.4,57
2023-12-03,3,6,48,12,2023,Winter,New Year,Grocery,Salt 1kg,18,25,38.89,20,487,120,2,0.36,0.94,3564,3960.0,396.0,198
2023-12-03,3,6,48,12,2023,Winter,New Year,FMCG,Dandiya Sticks,40,85,112.5,5,882,200,2,0.8,0.74,5560,11224.25,5664.25,139
2023-12-03,3,6,48,12,2023,Winter,New Year,Fashion,Shoes Casual,350,699,99.71,5,85,25,6,7.0,0.7,18200,34530.6,16330.6,52
2023-12-03,3,6,48,12,2023,Winter,New Year,FMCG,Diya Set 12pc,48,95,97.92,0,162,150,2,0.96,0.92,864,1710.0,846.0,18
2023-12-04,4,0,49,12,2023,Winter,None,Fashion,Jeans Men,450,899,99.78,0,30,20,6,9.0,0.94,55350,110577.0,55227.0,123
2023-12-04,4,0,49,12,2023,Winter,None,FMCG,Soap Lux,22,32,45.45,0,553,150,3,0.44,0.93,902,1312.0,410.0,41
2023-12-04,4,0,49,12,2023,Winter,None,FMCG,Kite + String,25,55,120.0,20,1061,300,2,0.5,0.97,275,484.0,209.0,11
