id,product_name,category,cost_price,selling_price,discount_pct,units_sold,current_stock,reorder_level,lead_time_days,holding_cost,supplier_reliability,season,festival,margin_pct,revenue,profit,investment,month,year,day,day_of_week,week,quarter,is_weekend,is_festival,price_ratio,stock_buffer,date,shop_name,location,region
4604,Gulal Colors 100g,FMCG,22,40,2,6,158,10,7,0.33,0.7,Winter,Chhath Puja,81.82,235.2,103.2,132,11,2024,27,6,4,4,1,1,1.818,148,2024-11-27,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4605,Kurta Men Cotton,Fashion,195,320,0,20,127,10,3,2.92,0.75,Summer,None,64.1,6400.0,2500.0,3900,4,2023,21,0,3,2,0,0,1.641,117,2023-04-21,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4606,Sugar 1kg,Grocery,42,50,0,178,153,52,2,0.63,0.9,Summer,Holi,19.05,8900.0,1424.0,7476,3,2023,13,6,2,1,1,1,1.19,101,2023-03-13,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4607,Garden Pump Sprayer 1L,Agriculture,145,210,0,16,323,10,1,2.17,0.7,Winter,New Year,44.83,3360.0,1040.0,2320,12,2023,7,0,1,4,0,1,1.448,313,2023-12-07,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4608,Saunf 100g,Grocery,22,30,0,46,130,12,3,0.33,0.95,Rainy,None,36.36,1380.0,368.0,1012,7,2024,23,2,4,3,0,0,1.364,118,2024-07-23,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4609,Agarbatti Pack 20pc,FMCG,25,35,10,42,197,18,7,0.38,0.88,Winter,Children's Day,40.0,1323.0,273.0,1050,11,2024,26,5,4,4,1,1,1.4,179,2024-11-26,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4610,Fevicol 50g,Stationery,20,28,0,73,119,18,3,0.3,0.9,Rainy,None,40.0,2044.0,584.0,1460,7,2024,17,3,3,3,0,0,1.4,101,2024-07-17,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4611,Sugar 1kg,Grocery,42,50,0,241,148,55,5,0.63,0.8,Autumn,Diwali,19.05,12050.0,1928.0,10122,10,2024,5,5,1,4,1,1,1.19,93,2024-10-05,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4612,DAP Fertilizer 1kg,Agriculture,55,75,0,41,100,13,2,0.82,0.88,Rainy,None,36.36,3075.0,820.0,2255,6,2024,11,4,2,2,0,0,1.364,87,2024-06-11,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4613,Toor Dal 1kg,Grocery,130,155,0,99,150,26,3,1.95,0.88,Summer,None,19.23,15345.0,2475.0,12870,3,2024,6,6,1,1,1,0,1.192,124,2024-03-06,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4614,Handkerchief 3pc,Fashion,30,45,0,31,180,10,5,0.45,0.98,Winter,Valentine's Day,50.0,1395.0,465.0,930,2,2023,28,0,4,1,0,1,1.5,170,2023-02-28,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4615,Dettol 250ml,FMCG,68,88,10,39,224,14,2,1.02,0.85,Summer,Holi,29.41,3088.8,436.8,2652,3,2024,28,0,4,1,0,1,1.294,210,2024-03-28,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4616,Mustard Oil 1L,Grocery,155,185,0,114,208,29,7,2.32,0.75,Winter,Valentine's Day,19.35,21090.0,3420.0,17670,2,2024,24,3,4,1,0,1,1.194,179,2024-02-24,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4617,Eveready Battery AA 4pc,Electronics,55,75,0,33,272,14,5,0.82,0.92,Winter,None,36.36,2475.0,660.0,1815,11,2023,16,2,3,4,0,0,1.364,258,2023-11-16,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4618,Poha 500g,Grocery,28,36,0,63,32,26,1,0.42,0.8,Rainy,None,28.57,2268.0,504.0,1764,6,2023,16,2,3,2,0,0,1.286,6,2023-06-16,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4619,Good Day Biscuit 250g,FMCG,28,38,0,121,114,40,2,0.42,0.9,Rainy,None,35.71,4598.0,1210.0,3388,6,2024,2,2,1,2,0,0,1.357,74,2024-06-02,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4620,Mosquito Coil 10pc,FMCG,32,45,10,50,122,19,3,0.48,0.88,Winter,New Year,40.62,2025.0,425.0,1600,12,2024,8,1,2,4,0,1,1.406,103,2024-12-08,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4621,Soya Chunks 200g,Grocery,35,48,10,32,296,16,4,0.53,0.75,Autumn,Dussehra,37.14,1382.4,262.4,1120,10,2024,26,5,4,4,1,1,1.371,280,2024-10-26,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4622,DAP Fertilizer 1kg,Agriculture,55,75,0,70,181,13,3,0.82,0.88,Summer,Holi,36.36,5250.0,1400.0,3850,3,2024,22,1,4,1,0,1,1.364,168,2024-03-22,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4623,Banyan Vest Cotton,Fashion,75,110,0,32,71,10,2,1.12,0.85,Rainy,None,46.67,3520.0,1120.0,2400,6,2023,24,3,4,2,0,0,1.467,61,2023-06-24,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4624,Saunf 100g,Grocery,22,30,0,29,70,16,3,0.33,0.9,Winter,None,36.36,870.0,232.0,638,12,2024,15,1,3,4,0,0,1.364,54,2024-12-15,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4625,Banyan Vest Cotton,Fashion,75,110,0,41,18,11,7,1.12,0.92,Rainy,None,46.67,4510.0,1435.0,3075,6,2023,1,1,1,2,0,0,1.467,7,2023-06-01,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4626,Extension Cord 5m,Electronics,175,240,0,15,148,10,3,2.62,0.88,Winter,Christmas,37.14,3600.0,975.0,2625,12,2023,3,3,1,4,0,1,1.371,138,2023-12-03,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4627,Maggi Noodles 70g,FMCG,12,15,0,155,69,56,3,0.18,0.88,Summer,None,25.0,2325.0,465.0,1860,5,2024,14,0,2,2,0,0,1.25,13,2024-05-14,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4628,Good Day Biscuit 250g,FMCG,28,38,0,91,319,36,7,0.42,0.92,Summer,Labour Day,35.71,3458.0,910.0,2548,5,2023,17,3,3,2,0,1,1.357,283,2023-05-17,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4629,Apsara Pencil 10pc,Stationery,15,22,0,87,189,33,3,0.22,0.95,Autumn,Dussehra,46.67,1914.0,609.0,1305,10,2024,25,4,4,4,0,1,1.467,156,2024-10-25,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4630,Surf Excel 1kg,FMCG,130,165,0,56,283,20,3,1.95,0.9,Autumn,Navratri,26.92,9240.0,1960.0,7280,10,2023,24,3,4,4,0,1,1.269,263,2023-10-24,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4631,Salwar Suit Cotton,Fashion,280,450,5,63,93,10,3,4.2,0.8,Autumn,Navratri,60.71,26932.5,9292.5,17640,9,2024,24,3,4,3,0,1,1.607,83,2024-09-24,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4632,Vegetable Seeds Packet,Agriculture,28,45,8,100,213,16,4,0.42,0.95,Winter,Lohri,60.71,4140.0,1340.0,2800,1,2023,19,5,3,1,1,1,1.607,197,2023-01-19,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4633,Maida 1kg,Grocery,32,40,0,33,295,14,7,0.48,0.98,Summer,None,25.0,1320.0,264.0,1056,5,2023,21,0,3,2,0,0,1.25,281,2023-05-21,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4634,Chana Dal 1kg,Grocery,90,112,0,73,79,27,3,1.35,0.88,Winter,Children's Day,24.44,8176.0,1606.0,6570,11,2024,5,5,1,4,1,1,1.244,52,2024-11-05,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4635,Mustard Oil 1L,Grocery,155,185,0,83,324,21,3,2.32,0.85,Autumn,Navratri,19.35,15355.0,2490.0,12865,10,2023,17,3,3,4,0,1,1.194,303,2023-10-17,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4636,Eveready Battery D 2pc,Electronics,65,90,2,34,257,10,2,0.97,0.85,Rainy,None,38.46,2998.8,788.8,2210,6,2024,12,5,2,2,1,0,1.385,247,2024-06-12,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4637,Besan 500g,Grocery,38,48,0,53,101,14,3,0.57,0.7,Summer,Labour Day,26.32,2544.0,530.0,2014,5,2024,20,6,3,2,1,1,1.263,87,2024-05-20,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4638,Dupatta Plain,Fashion,95,150,0,22,173,10,2,1.43,0.9,Summer,Labour Day,57.89,3300.0,1210.0,2090,5,2023,9,2,2,2,0,1,1.579,163,2023-05-09,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4639,Good Day Biscuit 250g,FMCG,28,38,0,74,339,41,2,0.42,0.88,Summer,None,35.71,2812.0,740.0,2072,5,2024,27,6,4,2,1,0,1.357,298,2024-05-27,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4640,Mosquito Coil 10pc,FMCG,32,45,5,44,133,16,3,0.48,0.88,Winter,New Year,40.62,1881.0,473.0,1408,12,2024,18,4,3,4,0,1,1.406,117,2024-12-18,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4641,Garden Pump Sprayer 1L,Agriculture,145,210,5,17,50,10,2,2.17,0.8,Summer,None,44.83,3391.5,926.5,2465,5,2023,24,3,4,2,0,0,1.448,40,2023-05-24,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4642,Maggi Noodles 70g,FMCG,12,15,0,139,88,58,3,0.18,0.75,Summer,Baisakhi,25.0,2085.0,417.0,1668,4,2023,13,6,2,2,1,1,1.25,30,2023-04-13,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4643,Paneer 200g,Grocery,85,105,0,58,27,24,4,1.27,0.9,Rainy,None,23.53,6090.0,1160.0,4930,6,2023,26,5,4,2,1,0,1.235,3,2023-06-26,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4644,Vim Bar 200g,FMCG,25,32,0,59,156,22,4,0.38,0.92,Rainy,Janmashtami,28.0,1888.0,413.0,1475,8,2023,7,0,1,3,0,1,1.28,134,2023-08-07,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4645,Banyan Vest Cotton,Fashion,75,110,2,32,230,14,3,1.12,0.75,Autumn,Ganesh Chaturthi,46.67,3449.6,1049.6,2400,9,2023,12,5,2,3,1,1,1.467,216,2023-09-12,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4646,Ariel 500g,FMCG,95,120,5,43,216,16,1,1.43,0.8,Rainy,None,26.32,4902.0,817.0,4085,6,2023,2,2,1,2,0,0,1.263,200,2023-06-02,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4647,Pepsodent 200g,FMCG,75,92,2,53,110,27,2,1.12,0.92,Rainy,None,22.67,4778.48,803.48,3975,6,2023,13,6,2,2,1,0,1.227,83,2023-06-13,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4648,Kurta Men Cotton,Fashion,195,320,5,12,93,10,1,2.92,0.8,Winter,Chhath Puja,64.1,3648.0,1308.0,2340,11,2023,26,5,4,4,1,1,1.641,83,2023-11-26,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4649,Poha 500g,Grocery,28,36,0,42,84,20,2,0.42,0.8,Autumn,Diwali,28.57,1512.0,336.0,1176,10,2023,27,6,4,4,1,1,1.286,64,2023-10-27,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4650,Frooti 200ml,FMCG,12,15,2,277,228,119,4,0.18,0.7,Winter,Makar Sankranti,25.0,4071.9,747.9,3324,1,2024,8,1,2,1,0,1,1.25,109,2024-01-08,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4651,Extension Cord 5m,Electronics,175,240,0,16,213,10,5,2.62,0.9,Rainy,None,37.14,3840.0,1040.0,2800,6,2023,19,5,3,2,1,0,1.371,203,2023-06-19,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4652,Besan 500g,Grocery,38,48,15,52,50,17,1,0.57,0.92,Winter,Valentine's Day,26.32,2121.6,145.6,1976,2,2023,26,5,4,1,1,1,1.263,33,2023-02-26,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4653,Extension Cord 5m,Electronics,175,240,0,15,303,10,3,2.62,0.7,Rainy,Janmashtami,37.14,3600.0,975.0,2625,8,2023,14,0,2,3,0,1,1.371,293,2023-08-14,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4654,Saunf 100g,Grocery,22,30,0,51,187,16,2,0.33,0.92,Rainy,None,36.36,1530.0,408.0,1122,7,2024,16,2,3,3,0,0,1.364,171,2024-07-16,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4655,Maaza 250ml,FMCG,18,22,0,187,50,79,2,0.27,0.98,Winter,None,22.22,4114.0,748.0,3366,12,2023,17,3,3,4,0,0,1.222,-29,2023-12-17,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4656,ORS Sachets 5pc,FMCG,22,30,0,74,51,20,3,0.33,0.8,Rainy,None,36.36,2220.0,592.0,1628,6,2024,2,2,1,2,0,0,1.364,31,2024-06-02,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4657,Eveready Battery D 2pc,Electronics,65,90,0,21,49,13,4,0.97,0.9,Summer,Holi,38.46,1890.0,525.0,1365,3,2024,25,4,4,1,0,1,1.385,36,2024-03-25,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4658,Soya Chunks 200g,Grocery,35,48,0,31,256,14,2,0.53,0.7,Summer,Labour Day,37.14,1488.0,403.0,1085,5,2023,15,1,3,2,0,1,1.371,242,2023-05-15,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4659,Sketch Pens 12pc,Stationery,32,48,0,49,39,12,1,0.48,0.7,Summer,None,50.0,2352.0,784.0,1568,5,2024,22,1,4,2,0,0,1.5,27,2024-05-22,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4660,Gamcha Cotton Towel,Fashion,55,80,0,109,234,14,3,0.82,0.9,Summer,None,45.45,8720.0,2725.0,5995,4,2023,12,5,2,2,1,0,1.455,220,2023-04-12,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4661,Gamcha Cotton Towel,Fashion,55,80,0,62,243,18,1,0.82,0.7,Summer,Holi,45.45,4960.0,1550.0,3410,3,2023,1,1,1,1,0,1,1.455,225,2023-03-01,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4662,Soya Chunks 200g,Grocery,35,48,0,29,333,12,4,0.53,0.7,Rainy,Independence Day,37.14,1392.0,377.0,1015,8,2023,12,5,2,3,1,1,1.371,321,2023-08-12,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4663,Register A4 100pg,Stationery,35,50,2,31,71,10,2,0.53,0.95,Summer,Labour Day,42.86,1519.0,434.0,1085,5,2024,4,4,1,2,0,1,1.429,61,2024-05-04,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4664,Toor Dal 1kg,Grocery,130,155,0,72,104,29,1,1.95,0.8,Autumn,Ganesh Chaturthi,19.23,11160.0,1800.0,9360,9,2023,28,0,4,3,0,1,1.192,75,2023-09-28,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4665,Neem Pesticide 100ml,Agriculture,65,95,0,37,131,10,1,0.97,0.92,Summer,Labour Day,46.15,3515.0,1110.0,2405,5,2024,13,6,2,2,1,1,1.462,121,2024-05-13,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4666,Hide & Seek 100g,FMCG,32,45,2,82,346,25,4,0.48,0.75,Summer,None,40.62,3616.2,992.2,2624,3,2024,10,3,2,1,0,0,1.406,321,2024-03-10,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4667,Gulal Colors 100g,FMCG,22,40,0,4,206,10,2,0.33,0.92,Summer,None,81.82,160.0,72.0,88,5,2023,22,1,4,2,0,0,1.818,196,2023-05-22,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4668,Fevicol 50g,Stationery,20,28,0,41,188,21,5,0.3,0.75,Winter,None,40.0,1148.0,328.0,820,1,2024,13,6,2,1,1,0,1.4,167,2024-01-13,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4669,Handkerchief 3pc,Fashion,30,45,0,22,337,14,3,0.45,0.95,Autumn,None,50.0,990.0,330.0,660,10,2023,17,3,3,4,0,0,1.5,323,2023-10-17,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4670,Banyan Vest Cotton,Fashion,75,110,0,53,187,13,7,1.12,0.88,Summer,None,46.67,5830.0,1855.0,3975,4,2024,14,0,2,2,0,0,1.467,174,2024-04-14,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4671,Rajma 500g,Grocery,65,82,0,56,286,11,1,0.97,0.75,Winter,Children's Day,26.15,4592.0,952.0,3640,11,2023,19,5,3,4,1,1,1.262,275,2023-11-19,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4672,Camphor Tablets 25g,FMCG,28,40,5,55,107,12,1,0.42,0.85,Winter,Chhath Puja,42.86,2090.0,550.0,1540,11,2024,13,6,2,4,1,1,1.429,95,2024-11-13,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4673,Hide & Seek 100g,FMCG,32,45,0,56,38,20,3,0.48,0.9,Winter,None,40.62,2520.0,728.0,1792,1,2023,5,5,1,1,1,0,1.406,18,2023-01-05,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4674,Earphones Basic,Electronics,85,140,0,24,43,10,3,1.27,0.75,Summer,None,64.71,3360.0,1320.0,2040,4,2024,26,5,4,2,1,0,1.647,33,2024-04-26,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4675,Ariel 500g,FMCG,95,120,0,66,276,14,2,1.43,0.98,Winter,None,26.32,7920.0,1650.0,6270,11,2023,27,6,4,4,1,0,1.263,262,2023-11-27,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4676,Diya Set 12pc,FMCG,38,65,2,11,296,10,3,0.57,0.88,Winter,Christmas,71.05,700.7,282.7,418,12,2023,21,0,3,4,0,1,1.711,286,2023-12-21,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4677,Classmate Notebook 200pg,Stationery,48,65,0,58,243,32,3,0.72,0.85,Winter,Chhath Puja,35.42,3770.0,986.0,2784,11,2023,16,2,3,4,0,1,1.354,211,2023-11-16,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4678,Haldirams Mixture 400g,FMCG,110,148,0,71,202,28,5,1.65,0.9,Summer,Baisakhi,34.55,10508.0,2698.0,7810,4,2024,6,6,1,2,1,1,1.345,174,2024-04-06,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4679,Apsara Pencil 10pc,Stationery,15,22,5,54,18,27,1,0.22,0.98,Autumn,Navratri,46.67,1128.6,318.6,810,9,2024,14,0,2,3,0,1,1.467,-9,2024-09-14,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4680,Glucon-D 200g,FMCG,55,72,0,72,107,27,1,0.82,0.92,Rainy,None,30.91,5184.0,1224.0,3960,6,2023,22,1,4,2,0,0,1.309,80,2023-06-22,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4681,Maida 1kg,Grocery,32,40,0,56,280,19,3,0.48,0.85,Winter,Children's Day,25.0,2240.0,448.0,1792,11,2024,19,5,3,4,1,1,1.25,261,2024-11-19,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4682,Frooti 200ml,FMCG,12,15,0,980,224,103,3,0.18,0.85,Summer,Baisakhi,25.0,14700.0,2940.0,11760,4,2024,11,4,2,2,0,1,1.25,121,2024-04-11,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4683,CFL Bulb 9W Bajaj,Electronics,65,90,0,24,261,10,3,0.97,0.98,Autumn,Navratri,38.46,2160.0,600.0,1560,10,2023,10,3,2,4,0,1,1.385,251,2023-10-10,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4684,Vim Bar 200g,FMCG,25,32,5,83,284,25,3,0.38,0.75,Rainy,Independence Day,28.0,2523.2,448.2,2075,8,2023,2,2,1,3,0,1,1.28,259,2023-08-02,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4685,Apsara Pencil 10pc,Stationery,15,22,15,74,93,21,3,0.22,0.98,Autumn,Navratri,46.67,1383.8,273.8,1110,9,2024,24,3,4,3,0,1,1.467,72,2024-09-24,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4686,Masoor Dal 500g,Grocery,60,78,0,35,105,19,2,0.9,0.98,Rainy,None,30.0,2730.0,630.0,2100,7,2023,15,1,3,3,0,0,1.3,86,2023-07-15,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4687,Maida 1kg,Grocery,32,40,10,47,99,17,2,0.48,0.92,Summer,Baisakhi,25.0,1692.0,188.0,1504,4,2023,26,5,4,2,1,1,1.25,82,2023-04-26,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4688,Harpic 500ml,FMCG,75,98,2,44,101,14,7,1.12,0.9,Autumn,Navratri,30.67,4225.76,925.76,3300,9,2024,18,4,3,3,0,1,1.307,87,2024-09-18,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4689,Lux Soap 75g,FMCG,32,42,0,77,209,31,1,0.48,0.92,Summer,Holi,31.25,3234.0,770.0,2464,3,2023,28,0,4,1,0,1,1.312,178,2023-03-28,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4690,Apsara Pencil 10pc,Stationery,15,22,0,52,173,22,2,0.22,0.9,Winter,None,46.67,1144.0,364.0,780,1,2024,27,6,4,1,1,0,1.467,151,2024-01-27,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4691,Kurkure 65g,FMCG,18,25,0,173,182,64,5,0.27,0.85,Rainy,None,38.89,4325.0,1211.0,3114,8,2024,1,1,1,3,0,0,1.389,118,2024-08-01,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4692,Dry Coconut 200g,Grocery,95,125,0,25,39,13,3,1.43,0.9,Rainy,None,31.58,3125.0,750.0,2375,8,2024,16,2,3,3,0,0,1.316,26,2024-08-16,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4693,Reynolds Pen 10pc,Stationery,35,50,8,104,53,45,3,0.53,0.75,Winter,New Year,42.86,4784.0,1144.0,3640,12,2024,4,4,1,4,0,1,1.429,8,2024-12-04,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4694,Vim Bar 200g,FMCG,25,32,0,84,341,26,2,0.38,0.8,Summer,Holi,28.0,2688.0,588.0,2100,3,2023,23,2,4,1,0,1,1.28,315,2023-03-23,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4695,Phone Charging Cable,Electronics,65,100,0,38,284,12,5,0.97,0.8,Rainy,None,53.85,3800.0,1330.0,2470,7,2023,26,5,4,3,1,0,1.538,272,2023-07-26,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4696,Lux Soap 75g,FMCG,32,42,0,87,239,28,2,0.48,0.9,Summer,Holi,31.25,3654.0,870.0,2784,3,2023,28,0,4,1,0,1,1.312,211,2023-03-28,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4697,Agarbatti Pack 20pc,FMCG,25,35,5,121,192,22,2,0.38,0.95,Autumn,Navratri,40.0,4023.25,998.25,3025,10,2023,21,0,3,4,0,1,1.4,170,2023-10-21,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4698,Gulal Colors 100g,FMCG,22,40,0,7,185,10,3,0.33,0.75,Rainy,None,81.82,280.0,126.0,154,7,2023,3,3,1,3,0,0,1.818,175,2023-07-03,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4699,Frooti 200ml,FMCG,12,15,0,270,77,101,4,0.18,0.7,Autumn,None,25.0,4050.0,810.0,3240,9,2024,22,1,4,3,0,0,1.25,-24,2024-09-22,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4700,Handkerchief 3pc,Fashion,30,45,10,28,103,10,5,0.45,0.9,Autumn,Ganesh Chaturthi,50.0,1134.0,294.0,840,9,2023,21,0,3,3,0,1,1.5,93,2023-09-21,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4701,Reynolds Pen 10pc,Stationery,35,50,5,112,23,30,1,0.53,0.98,Rainy,None,42.86,5320.0,1400.0,3920,7,2024,2,2,1,3,0,0,1.429,-7,2024-07-02,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4702,Haldirams Namkeen 200g,FMCG,55,75,0,110,340,29,5,0.82,0.92,Summer,None,36.36,8250.0,2200.0,6050,5,2024,4,4,1,2,0,0,1.364,311,2024-05-04,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4703,Eno Sachet 6pc,FMCG,28,38,2,62,347,19,4,0.42,0.88,Summer,Baisakhi,35.71,2308.88,572.88,1736,4,2023,4,4,1,2,0,1,1.357,328,2023-04-04,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4704,Vim Bar 200g,FMCG,25,32,0,95,57,28,7,0.38,0.88,Winter,None,28.0,3040.0,665.0,2375,1,2024,27,6,4,1,1,0,1.28,29,2024-01-27,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4705,Kurta Men Cotton,Fashion,195,320,0,25,71,10,3,2.92,0.85,Winter,Children's Day,64.1,8000.0,3125.0,4875,11,2024,26,5,4,4,1,1,1.641,61,2024-11-26,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4706,Vegetable Seeds Packet,Agriculture,28,45,0,36,74,15,5,0.42,0.75,Rainy,None,60.71,1620.0,612.0,1008,6,2024,12,5,2,2,1,0,1.607,59,2024-06-12,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4707,Eno Sachet 6pc,FMCG,28,38,0,57,93,21,2,0.42,0.88,Rainy,None,35.71,2166.0,570.0,1596,6,2024,23,2,4,2,0,0,1.357,72,2024-06-23,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4708,Thums Up 600ml,FMCG,38,45,0,554,335,83,7,0.57,0.92,Summer,None,18.42,24930.0,3878.0,21052,4,2023,16,2,3,2,0,0,1.184,252,2023-04-16,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4709,Neem Pesticide 100ml,Agriculture,65,95,0,43,20,11,1,0.97,0.75,Summer,Holi,46.15,4085.0,1290.0,2795,3,2024,13,6,2,1,1,1,1.462,9,2024-03-13,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4710,Red Chilli Powder 100g,Grocery,30,42,0,35,231,20,3,0.45,0.9,Winter,Makar Sankranti,40.0,1470.0,420.0,1050,1,2023,8,1,2,1,0,1,1.4,211,2023-01-08,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4711,Haldirams Mixture 400g,FMCG,110,148,0,58,272,30,2,1.65,0.92,Winter,Chhath Puja,34.55,8584.0,2204.0,6380,11,2024,9,2,2,4,0,1,1.345,242,2024-11-09,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4712,Camphor Tablets 25g,FMCG,28,40,0,53,273,13,2,0.42,0.9,Rainy,None,42.86,2120.0,636.0,1484,6,2024,1,1,1,2,0,0,1.429,260,2024-06-01,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
4713,Maaza 250ml,FMCG,18,22,0,222,141,81,2,0.27,0.9,Winter,None,22.22,4884.0,888.0,3996,1,2023,26,5,4,1,1,0,1.222,60,2023-01-26,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
