product_name,category,cost_price,selling_price,discount_pct,units_sold,current_stock,reorder_level,lead_time_days,holding_cost,supplier_reliability,season,festival,region,margin_pct,revenue,profit,investment,month,year,day,day_of_week,week,quarter,is_weekend,is_festival,price_ratio,stock_buffer,date
Tea Tata Gold 250g,Grocery,105,130,0,60,252,26,1,1.57,0.95,Summer,None,Central India,23.81,7800.0,1500.0,6300,3,2024,1,4,1,1,0,0,1.238,226,2024-03-01
Dry Coconut 200g,Grocery,95,125,0,34,221,12,2,1.43,0.9,Summer,None,Central India,31.58,4250.0,1020.0,3230,3,2024,1,4,1,1,0,0,1.316,209,2024-03-01
Saunf 100g,Grocery,22,30,0,32,275,14,5,0.33,0.92,Summer,None,Central India,36.36,960.0,256.0,704,3,2024,1,4,1,1,0,0,1.364,261,2024-03-01
Lifebuoy Soap 100g,FMCG,28,36,0,118,256,36,7,0.42,0.95,Summer,None,Central India,28.57,4248.0,944.0,3304,3,2024,1,4,1,1,0,0,1.286,220,2024-03-01
Lux Soap 75g,FMCG,32,42,0,105,113,28,5,0.48,0.95,Summer,None,Central India,31.25,4410.0,1050.0,3360,3,2024,1,4,1,1,0,0,1.312,85,2024-03-01
Colgate 200g,FMCG,82,100,0,73,44,26,4,1.23,0.85,Summer,None,Central India,21.95,7300.0,1314.0,5986,3,2024,1,4,1,1,0,0,1.22,18,2024-03-01
Pepsodent 200g,FMCG,75,92,0,47,118,22,2,1.12,0.85,Summer,None,Central India,22.67,4324.0,799.0,3525,3,2024,1,4,1,1,0,0,1.227,96,2024-03-01
Clinic Plus Shampoo 80ml,FMCG,55,72,0,57,104,20,3,0.82,0.92,Summer,None,Central India,30.91,4104.0,969.0,3135,3,2024,1,4,1,1,0,0,1.309,84,2024-03-01
Sunsilk Shampoo 80ml,FMCG,58,75,0,52,140,18,2,0.87,0.8,Summer,None,Central India,29.31,3900.0,884.0,3016,3,2024,1,4,1,1,0,0,1.293,122,2024-03-01
Surf Excel 1kg,FMCG,130,165,0,55,73,22,2,1.95,0.85,Summer,None,Central India,26.92,9075.0,1925.0,7150,3,2024,1,4,1,1,0,0,1.269,51,2024-03-01
Ariel 500g,FMCG,95,120,0,47,206,18,2,1.43,0.92,Summer,None,Central India,26.32,5640.0,1175.0,4465,3,2024,1,4,1,1,0,0,1.263,188,2024-03-01
Parle-G 800g,FMCG,45,58,0,128,258,48,7,0.67,0.8,Summer,None,Central India,28.89,7424.0,1664.0,5760,3,2024,1,4,1,1,0,0,1.289,210,2024-03-01
Good Day Biscuit 250g,FMCG,28,38,0,63,265,34,2,0.42,0.8,Summer,None,Central India,35.71,2394.0,630.0,1764,3,2024,1,4,1,1,0,0,1.357,231,2024-03-01
Hide & Seek 100g,FMCG,32,45,0,82,98,24,5,0.48,0.95,Summer,None,Central India,40.62,3690.0,1066.0,2624,3,2024,1,4,1,1,0,0,1.406,74,2024-03-01
Maggi Noodles 70g,FMCG,12,15,0,163,82,60,7,0.18,0.88,Summer,None,Central India,25.0,2445.0,489.0,1956,3,2024,1,4,1,1,0,0,1.25,22,2024-03-01
Maggi Noodles 4-Pack,FMCG,52,65,0,77,31,36,3,0.78,0.92,Summer,None,Central India,25.0,5005.0,1001.0,4004,3,2024,1,4,1,1,0,0,1.25,-5,2024-03-01
Lay's Chips 26g,FMCG,15,20,0,276,27,80,3,0.22,0.8,Summer,None,Central India,33.33,5520.0,1380.0,4140,3,2024,1,4,1,1,0,0,1.333,-53,2024-03-01
Kurkure 65g,FMCG,18,25,0,220,227,70,3,0.27,0.88,Summer,None,Central India,38.89,5500.0,1540.0,3960,3,2024,1,4,1,1,0,0,1.389,157,2024-03-01
Haldirams Namkeen 200g,FMCG,55,75,8,189,289,38,2,0.82,0.95,Summer,Holi,Central India,36.36,13041.0,2646.0,10395,3,2024,1,4,1,1,0,1,1.364,251,2024-03-01
Haldirams Mixture 400g,FMCG,110,148,10,137,214,28,5,1.65,0.88,Summer,Holi,Central India,34.55,18248.4,3178.4,15070,3,2024,1,4,1,1,0,1,1.345,186,2024-03-01
Frooti 200ml,FMCG,12,15,0,883,125,100,3,0.18,0.9,Summer,None,Central India,25.0,13245.0,2649.0,10596,3,2024,1,4,1,1,0,0,1.25,25,2024-03-01
Maaza 250ml,FMCG,18,22,0,805,46,80,5,0.27,0.88,Summer,None,Central India,22.22,17710.0,3220.0,14490,3,2024,1,4,1,1,0,0,1.222,-34,2024-03-01
Thums Up 600ml,FMCG,38,45,0,633,183,72,2,0.57,0.92,Summer,None,Central India,18.42,28485.0,4431.0,24054,3,2024,1,4,1,1,0,0,1.184,111,2024-03-01
Limca 600ml,FMCG,35,42,0,395,243,60,7,0.53,0.8,Summer,None,Central India,20.0,16590.0,2765.0,13825,3,2024,1,4,1,1,0,0,1.2,183,2024-03-01
Glucon-D 200g,FMCG,55,72,0,180,160,26,2,0.82,0.92,Summer,None,Central India,30.91,12960.0,3060.0,9900,3,2024,1,4,1,1,0,0,1.309,134,2024-03-01
ORS Sachets (5pc),FMCG,22,30,0,73,240,18,3,0.33,0.92,Summer,None,Central India,36.36,2190.0,584.0,1606,3,2024,1,4,1,1,0,0,1.364,222,2024-03-01
Vim Bar 200g,FMCG,25,32,0,50,250,24,2,0.38,0.85,Summer,None,Central India,28.0,1600.0,350.0,1250,3,2024,1,4,1,1,0,0,1.28,226,2024-03-01
Harpic 500ml,FMCG,75,98,0,30,57,14,4,1.12,0.88,Summer,None,Central India,30.67,2940.0,690.0,2250,3,2024,1,4,1,1,0,0,1.307,43,2024-03-01
Dettol 250ml,FMCG,68,88,0,57,28,18,7,1.02,0.88,Summer,None,Central India,29.41,5016.0,1140.0,3876,3,2024,1,4,1,1,0,0,1.294,10,2024-03-01
Hajmola 100 Tabs,FMCG,45,60,0,103,69,22,2,0.67,0.9,Summer,None,Central India,33.33,6180.0,1545.0,4635,3,2024,1,4,1,1,0,0,1.333,47,2024-03-01
Vicks 10g,FMCG,35,48,0,46,184,16,4,0.53,0.8,Summer,None,Central India,37.14,2208.0,598.0,1610,3,2024,1,4,1,1,0,0,1.371,168,2024-03-01
Eno Sachet (6pc),FMCG,28,38,0,47,96,20,2,0.42,0.75,Summer,None,Central India,35.71,1786.0,470.0,1316,3,2024,1,4,1,1,0,0,1.357,76,2024-03-01
Diya Set 12pc,FMCG,38,65,0,10,208,10,5,0.57,0.85,Summer,None,Central India,71.05,650.0,270.0,380,3,2024,1,4,1,1,0,0,1.711,198,2024-03-01
Gulal Colors 100g,FMCG,22,40,0,155,206,10,3,0.33,0.8,Summer,Holi,Central India,81.82,6200.0,2790.0,3410,3,2024,1,4,1,1,0,1,1.818,196,2024-03-01
Agarbatti Pack 20pc,FMCG,25,35,0,36,292,20,7,0.38,0.92,Summer,None,Central India,40.0,1260.0,360.0,900,3,2024,1,4,1,1,0,0,1.4,272,2024-03-01
Camphor Tablets 25g,FMCG,28,40,0,32,264,14,5,0.42,0.85,Summer,None,Central India,42.86,1280.0,384.0,896,3,2024,1,4,1,1,0,0,1.429,250,2024-03-01
Mosquito Coil (10pc),FMCG,32,45,0,104,23,22,5,0.48,0.8,Summer,None,Central India,40.62,4680.0,1352.0,3328,3,2024,1,4,1,1,0,0,1.406,1,2024-03-01
All Out Refill,FMCG,88,115,0,72,114,16,1,1.32,0.75,Summer,None,Central India,30.68,8280.0,1944.0,6336,3,2024,1,4,1,1,0,0,1.307,98,2024-03-01
Classmate Notebook 200pg,Stationery,48,65,0,19,66,32,3,0.72,0.9,Summer,None,Central India,35.42,1235.0,323.0,912,3,2024,1,4,1,1,0,0,1.354,34,2024-03-01
Reynolds Pen (10pc),Stationery,35,50,0,101,125,38,5,0.53,0.8,Summer,None,Central India,42.86,5050.0,1515.0,3535,3,2024,1,4,1,1,0,0,1.429,87,2024-03-01
Apsara Pencil (10pc),Stationery,15,22,0,79,38,28,2,0.22,0.85,Summer,None,Central India,46.67,1738.0,553.0,1185,3,2024,1,4,1,1,0,0,1.467,10,2024-03-01
Fevicol 50g,Stationery,20,28,0,70,190,18,2,0.3,0.9,Summer,None,Central India,40.0,1960.0,560.0,1400,3,2024,1,4,1,1,0,0,1.4,172,2024-03-01
Stapler Small,Stationery,45,65,0,24,244,10,3,0.67,0.75,Summer,None,Central India,44.44,1560.0,480.0,1080,3,2024,1,4,1,1,0,0,1.444,234,2024-03-01
Register A4 100pg,Stationery,35,50,0,32,61,12,5,0.53,0.9,Summer,None,Central India,42.86,1600.0,480.0,1120,3,2024,1,4,1,1,0,0,1.429,49,2024-03-01
Sketch Pens (12pc),Stationery,32,48,0,29,204,14,3,0.48,0.8,Summer,None,Central India,50.0,1392.0,464.0,928,3,2024,1,4,1,1,0,0,1.5,190,2024-03-01
Scale 30cm,Stationery,8,12,0,47,60,16,7,0.12,0.8,Summer,None,Central India,50.0,564.0,188.0,376,3,2024,1,4,1,1,0,0,1.5,44,2024-03-01
Eraser Apsara,Stationery,4,7,0,69,31,24,7,0.06,0.75,Summer,None,Central India,75.0,483.0,207.0,276,3,2024,1,4,1,1,0,0,1.75,7,2024-03-01
Tape Roll,Stationery,18,28,0,25,95,12,2,0.27,0.75,Summer,None,Central India,55.56,700.0,250.0,450,3,2024,1,4,1,1,0,0,1.556,83,2024-03-01
Eveready Battery AA 4pc,Electronics,55,75,0,59,195,18,3,0.82,0.95,Summer,None,Central India,36.36,4425.0,1180.0,3245,3,2024,1,4,1,1,0,0,1.364,177,2024-03-01
Eveready Battery D 2pc,Electronics,65,90,0,35,79,12,2,0.97,0.75,Summer,None,Central India,38.46,3150.0,875.0,2275,3,2024,1,4,1,1,0,0,1.385,67,2024-03-01
CFL Bulb 9W Bajaj,Electronics,65,90,0,32,178,10,1,0.97,0.92,Summer,None,Central India,38.46,2880.0,800.0,2080,3,2024,1,4,1,1,0,0,1.385,168,2024-03-01
LED Bulb 9W Philips,Electronics,95,130,0,37,213,12,3,1.43,0.95,Summer,None,Central India,36.84,4810.0,1295.0,3515,3,2024,1,4,1,1,0,0,1.368,201,2024-03-01
Extension Cord 5m,Electronics,175,240,0,16,144,10,5,2.62,0.9,Summer,None,Central India,37.14,3840.0,1040.0,2800,3,2024,1,4,1,1,0,0,1.371,134,2024-03-01
Phone Charging Cable,Electronics,65,100,0,44,129,14,4,0.97,0.9,Summer,None,Central India,53.85,4400.0,1540.0,2860,3,2024,1,4,1,1,0,0,1.538,115,2024-03-01
Earphones Basic,Electronics,85,140,0,18,147,10,2,1.27,0.88,Summer,None,Central India,64.71,2520.0,990.0,1530,3,2024,1,4,1,1,0,0,1.647,137,2024-03-01
Gamcha (Cotton Towel),Fashion,55,80,0,102,169,16,7,0.82,0.92,Summer,None,Central India,45.45,8160.0,2550.0,5610,3,2024,1,4,1,1,0,0,1.455,153,2024-03-01
Socks Cotton (3 pair),Fashion,55,80,0,31,225,14,5,0.82,0.9,Summer,None,Central India,45.45,2480.0,775.0,1705,3,2024,1,4,1,1,0,0,1.455,211,2024-03-01
Handkerchief 3pc,Fashion,30,45,0,57,236,12,7,0.45,0.75,Summer,None,Central India,50.0,2565.0,855.0,1710,3,2024,1,4,1,1,0,0,1.5,224,2024-03-01
Banyan Vest Cotton,Fashion,75,110,0,55,214,12,5,1.12,0.9,Summer,None,Central India,46.67,6050.0,1925.0,4125,3,2024,1,4,1,1,0,0,1.467,202,2024-03-01
Dupatta Plain,Fashion,95,150,0,25,142,10,7,1.43,0.85,Summer,None,Central India,57.89,3750.0,1375.0,2375,3,2024,1,4,1,1,0,0,1.579,132,2024-03-01
Salwar Suit Cotton,Fashion,280,450,0,18,262,10,4,4.2,0.95,Summer,None,Central India,60.71,8100.0,3060.0,5040,3,2024,1,4,1,1,0,0,1.607,252,2024-03-01
Kurta Men Cotton,Fashion,195,320,0,21,225,10,4,2.92,0.88,Summer,None,Central India,64.1,6720.0,2625.0,4095,3,2024,1,4,1,1,0,0,1.641,215,2024-03-01
Urea Fertilizer 1kg,Agriculture,35,50,0,114,161,16,3,0.53,0.95,Summer,None,Central India,42.86,5700.0,1710.0,3990,3,2024,1,4,1,1,0,0,1.429,145,2024-03-01
DAP Fertilizer 1kg,Agriculture,55,75,0,50,65,12,7,0.82,0.95,Summer,None,Central India,36.36,3750.0,1000.0,2750,3,2024,1,4,1,1,0,0,1.364,53,2024-03-01
Neem Pesticide 100ml,Agriculture,65,95,0,50,128,10,2,0.97,0.88,Summer,None,Central India,46.15,4750.0,1500.0,3250,3,2024,1,4,1,1,0,0,1.462,118,2024-03-01
Garden Pump Sprayer 1L,Agriculture,145,210,0,27,123,10,7,2.17,0.85,Summer,None,Central India,44.83,5670.0,1755.0,3915,3,2024,1,4,1,1,0,0,1.448,113,2024-03-01
Vegetable Seeds Packet,Agriculture,28,45,0,84,264,14,5,0.42,0.85,Summer,None,Central India,60.71,3780.0,1428.0,2352,3,2024,1,4,1,1,0,0,1.607,250,2024-03-01
Basmati Rice 5kg,Grocery,280,340,0,86,292,34,3,4.2,0.85,Summer,None,Central India,21.43,29240.0,5160.0,24080,4,2024,1,0,1,2,0,0,1.214,258,2024-04-01
Atta Aashirvaad 10kg,Grocery,330,390,0,127,114,38,4,4.95,0.8,Summer,None,Central India,18.18,49530.0,7620.0,41910,4,2024,1,0,1,2,0,0,1.182,76,2024-04-01
Toor Dal 1kg,Grocery,130,155,0,84,238,30,1,1.95,0.95,Summer,None,Central India,19.23,13020.0,2100.0,10920,4,2024,1,0,1,2,0,0,1.192,208,2024-04-01
Chana Dal 1kg,Grocery,90,112,0,51,115,24,2,1.35,0.95,Summer,None,Central India,24.44,5712.0,1122.0,4590,4,2024,1,0,1,2,0,0,1.244,91,2024-04-01
Mustard Oil 1L,Grocery,155,185,0,74,73,28,7,2.32,0.85,Summer,None,Central India,19.35,13690.0,2220.0,11470,4,2024,1,0,1,2,0,0,1.194,45,2024-04-01
Refined Oil Soya 5L,Grocery,580,680,0,64,118,20,3,8.7,0.92,Summer,None,Central India,17.24,43520.0,6400.0,37120,4,2024,1,0,1,2,0,0,1.172,98,2024-04-01
Sugar 1kg,Grocery,42,50,0,131,212,48,5,0.63,0.8,Summer,None,Central India,19.05,6550.0,1048.0,5502,4,2024,1,0,1,2,0,0,1.19,164,2024-04-01
Salt Tata 1kg,Grocery,18,22,0,62,213,36,3,0.27,0.88,Summer,None,Central India,22.22,1364.0,248.0,1116,4,2024,1,0,1,2,0,0,1.222,177,2024-04-01
Poha 500g,Grocery,28,36,0,56,27,22,3,0.42,0.85,Summer,None,Central India,28.57,2016.0,448.0,1568,4,2024,1,0,1,2,0,0,1.286,5,2024-04-01
Maida 1kg,Grocery,32,40,0,60,216,18,2,0.48,0.88,Summer,None,Central India,25.0,2400.0,480.0,1920,4,2024,1,0,1,2,0,0,1.25,198,2024-04-01
Besan 500g,Grocery,38,48,0,37,223,16,3,0.57,0.9,Summer,None,Central India,26.32,1776.0,370.0,1406,4,2024,1,0,1,2,0,0,1.263,207,2024-04-01
Rajma 500g,Grocery,65,82,0,43,262,14,4,0.97,0.85,Summer,None,Central India,26.15,3526.0,731.0,2795,4,2024,1,0,1,2,0,0,1.262,248,2024-04-01
Haldi Powder 100g,Grocery,28,38,0,47,121,20,2,0.42,0.9,Summer,None,Central India,35.71,1786.0,470.0,1316,4,2024,1,0,1,2,0,0,1.357,101,2024-04-01
Red Chilli Powder 100g,Grocery,30,42,0,58,105,19,3,0.45,0.88,Summer,None,Central India,40.0,2436.0,696.0,1740,4,2024,1,0,1,2,0,0,1.4,86,2024-04-01
Coriander Powder 100g,Grocery,22,32,0,58,130,18,3,0.33,0.9,Summer,None,Central India,45.45,1856.0,580.0,1276,4,2024,1,0,1,2,0,0,1.455,112,2024-04-01
Tea Brooke Bond 500g,Grocery,175,215,0,80,219,32,2,2.62,0.8,Summer,None,Central India,22.86,17200.0,3200.0,14000,4,2024,1,0,1,2,0,0,1.229,187,2024-04-01
Tea Tata Gold 250g,Grocery,105,130,0,75,259,26,2,1.57,0.8,Summer,None,Central India,23.81,9750.0,1875.0,7875,4,2024,1,0,1,2,0,0,1.238,233,2024-04-01
Dry Coconut 200g,Grocery,95,125,0,26,156,12,3,1.43,0.85,Summer,None,Central India,31.58,3250.0,780.0,2470,4,2024,1,0,1,2,0,0,1.316,144,2024-04-01
Saunf 100g,Grocery,22,30,0,31,259,14,5,0.33,0.85,Summer,None,Central India,36.36,930.0,248.0,682,4,2024,1,0,1,2,0,0,1.364,245,2024-04-01
Lifebuoy Soap 100g,FMCG,28,36,0,176,286,36,2,0.42,0.8,Summer,None,Central India,28.57,6336.0,1408.0,4928,4,2024,1,0,1,2,0,0,1.286,250,2024-04-01
Lux Soap 75g,FMCG,32,42,0,138,30,28,4,0.48,0.8,Summer,None,Central India,31.25,5796.0,1380.0,4416,4,2024,1,0,1,2,0,0,1.312,2,2024-04-01
Colgate 200g,FMCG,82,100,0,95,249,26,1,1.23,0.8,Summer,None,Central India,21.95,9500.0,1710.0,7790,4,2024,1,0,1,2,0,0,1.22,223,2024-04-01
Pepsodent 200g,FMCG,75,92,0,59,239,22,1,1.12,0.85,Summer,None,Central India,22.67,5428.0,1003.0,4425,4,2024,1,0,1,2,0,0,1.227,217,2024-04-01
Clinic Plus Shampoo 80ml,FMCG,55,72,0,57,282,20,2,0.82,0.95,Summer,None,Central India,30.91,4104.0,969.0,3135,4,2024,1,0,1,2,0,0,1.309,262,2024-04-01
Sunsilk Shampoo 80ml,FMCG,58,75,0,59,173,18,4,0.87,0.92,Summer,None,Central India,29.31,4425.0,1003.0,3422,4,2024,1,0,1,2,0,0,1.293,155,2024-04-01
Surf Excel 1kg,FMCG,130,165,0,64,65,22,3,1.95,0.75,Summer,None,Central India,26.92,10560.0,2240.0,8320,4,2024,1,0,1,2,0,0,1.269,43,2024-04-01
Ariel 500g,FMCG,95,120,0,47,288,18,1,1.43,0.9,Summer,None,Central India,26.32,5640.0,1175.0,4465,4,2024,1,0,1,2,0,0,1.263,270,2024-04-01
Parle-G 800g,FMCG,45,58,0,105,137,48,3,0.67,0.85,Summer,None,Central India,28.89,6090.0,1365.0,4725,4,2024,1,0,1,2,0,0,1.289,89,2024-04-01
Good Day Biscuit 250g,FMCG,28,38,0,112,26,34,4,0.42,0.8,Summer,None,Central India,35.71,4256.0,1120.0,3136,4,2024,1,0,1,2,0,0,1.357,-8,2024-04-01
Hide & Seek 100g,FMCG,32,45,0,72,234,24,3,0.48,0.95,Summer,None,Central India,40.62,3240.0,936.0,2304,4,2024,1,0,1,2,0,0,1.406,210,2024-04-01
Maggi Noodles 70g,FMCG,12,15,0,158,47,60,2,0.18,0.95,Summer,None,Central India,25.0,2370.0,474.0,1896,4,2024,1,0,1,2,0,0,1.25,-13,2024-04-01
Maggi Noodles 4-Pack,FMCG,52,65,0,115,48,36,2,0.78,0.75,Summer,None,Central India,25.0,7475.0,1495.0,5980,4,2024,1,0,1,2,0,0,1.25,12,2024-04-01
Lay's Chips 26g,FMCG,15,20,0,274,183,80,4,0.22,0.92,Summer,None,Central India,33.33,5480.0,1370.0,4110,4,2024,1,0,1,2,0,0,1.333,103,2024-04-01
Kurkure 65g,FMCG,18,25,0,245,227,70,4,0.27,0.92,Summer,None,Central India,38.89,6125.0,1715.0,4410,4,2024,1,0,1,2,0,0,1.389,157,2024-04-01
Haldirams Namkeen 200g,FMCG,55,75,0,89,112,38,3,0.82,0.95,Summer,None,Central India,36.36,6675.0,1780.0,4895,4,2024,1,0,1,2,0,0,1.364,74,2024-04-01
Haldirams Mixture 400g,FMCG,110,148,0,79,125,28,2,1.65,0.95,Summer,None,Central India,34.55,11692.0,3002.0,8690,4,2024,1,0,1,2,0,0,1.345,97,2024-04-01
Frooti 200ml,FMCG,12,15,0,805,200,100,7,0.18,0.92,Summer,None,Central India,25.0,12075.0,2415.0,9660,4,2024,1,0,1,2,0,0,1.25,100,2024-04-01
Maaza 250ml,FMCG,18,22,0,547,106,80,1,0.27,0.8,Summer,None,Central India,22.22,12034.0,2188.0,9846,4,2024,1,0,1,2,0,0,1.222,26,2024-04-01
Thums Up 600ml,FMCG,38,45,0,501,26,72,4,0.57,0.75,Summer,None,Central India,18.42,22545.0,3507.0,19038,4,2024,1,0,1,2,0,0,1.184,-46,2024-04-01
Limca 600ml,FMCG,35,42,0,536,249,60,2,0.53,0.88,Summer,None,Central India,20.0,22512.0,3752.0,18760,4,2024,1,0,1,2,0,0,1.2,189,2024-04-01
Glucon-D 200g,FMCG,55,72,0,126,180,26,1,0.82,0.88,Summer,None,Central India,30.91,9072.0,2142.0,6930,4,2024,1,0,1,2,0,0,1.309,154,2024-04-01
ORS Sachets (5pc),FMCG,22,30,0,69,151,18,2,0.33,0.92,Summer,None,Central India,36.36,2070.0,552.0,1518,4,2024,1,0,1,2,0,0,1.364,133,2024-04-01
Vim Bar 200g,FMCG,25,32,0,60,237,24,3,0.38,0.75,Summer,None,Central India,28.0,1920.0,420.0,1500,4,2024,1,0,1,2,0,0,1.28,213,2024-04-01
Harpic 500ml,FMCG,75,98,0,36,208,14,2,1.12,0.9,Summer,None,Central India,30.67,3528.0,828.0,2700,4,2024,1,0,1,2,0,0,1.307,194,2024-04-01
Dettol 250ml,FMCG,68,88,0,45,263,18,2,1.02,0.85,Summer,None,Central India,29.41,3960.0,900.0,3060,4,2024,1,0,1,2,0,0,1.294,245,2024-04-01
Hajmola 100 Tabs,FMCG,45,60,0,109,165,22,3,0.67,0.88,Summer,None,Central India,33.33,6540.0,1635.0,4905,4,2024,1,0,1,2,0,0,1.333,143,2024-04-01
Vicks 10g,FMCG,35,48,0,44,35,16,2,0.53,0.95,Summer,None,Central India,37.14,2112.0,572.0,1540,4,2024,1,0,1,2,0,0,1.371,19,2024-04-01
Eno Sachet (6pc),FMCG,28,38,0,50,36,20,5,0.42,0.92,Summer,None,Central India,35.71,1900.0,500.0,1400,4,2024,1,0,1,2,0,0,1.357,16,2024-04-01
Diya Set 12pc,FMCG,38,65,0,10,58,10,1,0.57,0.88,Summer,None,Central India,71.05,650.0,270.0,380,4,2024,1,0,1,2,0,0,1.711,48,2024-04-01
Gulal Colors 100g,FMCG,22,40,0,5,85,10,3,0.33,0.88,Summer,None,Central India,81.82,200.0,90.0,110,4,2024,1,0,1,2,0,0,1.818,75,2024-04-01
Agarbatti Pack 20pc,FMCG,25,35,0,44,241,20,3,0.38,0.8,Summer,None,Central India,40.0,1540.0,440.0,1100,4,2024,1,0,1,2,0,0,1.4,221,2024-04-01
Camphor Tablets 25g,FMCG,28,40,0,31,272,14,1,0.42,0.95,Summer,None,Central India,42.86,1240.0,372.0,868,4,2024,1,0,1,2,0,0,1.429,258,2024-04-01
Mosquito Coil (10pc),FMCG,32,45,0,105,106,22,2,0.48,0.9,Summer,None,Central India,40.62,4725.0,1365.0,3360,4,2024,1,0,1,2,0,0,1.406,84,2024-04-01
All Out Refill,FMCG,88,115,0,99,171,16,4,1.32,0.85,Summer,None,Central India,30.68,11385.0,2673.0,8712,4,2024,1,0,1,2,0,0,1.307,155,2024-04-01
Classmate Notebook 200pg,Stationery,48,65,0,18,120,32,2,0.72,0.95,Summer,None,Central India,35.42,1170.0,306.0,864,4,2024,1,0,1,2,0,0,1.354,88,2024-04-01
Reynolds Pen (10pc),Stationery,35,50,0,112,265,38,3,0.53,0.88,Summer,None,Central India,42.86,5600.0,1680.0,3920,4,2024,1,0,1,2,0,0,1.429,227,2024-04-01
Apsara Pencil (10pc),Stationery,15,22,0,93,266,28,3,0.22,0.75,Summer,None,Central India,46.67,2046.0,651.0,1395,4,2024,1,0,1,2,0,0,1.467,238,2024-04-01
Fevicol 50g,Stationery,20,28,0,31,277,18,3,0.3,0.95,Summer,None,Central India,40.0,868.0,248.0,620,4,2024,1,0,1,2,0,0,1.4,259,2024-04-01
Stapler Small,Stationery,45,65,0,24,191,10,4,0.67,0.8,Summer,None,Central India,44.44,1560.0,480.0,1080,4,2024,1,0,1,2,0,0,1.444,181,2024-04-01
Register A4 100pg,Stationery,35,50,0,37,255,12,4,0.53,0.9,Summer,None,Central India,42.86,1850.0,555.0,1295,4,2024,1,0,1,2,0,0,1.429,243,2024-04-01
Sketch Pens (12pc),Stationery,32,48,0,39,205,14,1,0.48,0.88,Summer,None,Central India,50.0,1872.0,624.0,1248,4,2024,1,0,1,2,0,0,1.5,191,2024-04-01
Scale 30cm,Stationery,8,12,0,45,117,16,3,0.12,0.92,Summer,None,Central India,50.0,540.0,180.0,360,4,2024,1,0,1,2,0,0,1.5,101,2024-04-01
Eraser Apsara,Stationery,4,7,0,78,191,24,5,0.06,0.92,Summer,None,Central India,75.0,546.0,234.0,312,4,2024,1,0,1,2,0,0,1.75,167,2024-04-01
Tape Roll,Stationery,18,28,0,18,104,12,5,0.27,0.85,Summer,None,Central India,55.56,504.0,180.0,324,4,2024,1,0,1,2,0,0,1.556,92,2024-04-01
Eveready Battery AA 4pc,Electronics,55,75,0,35,163,18,5,0.82,0.92,Summer,None,Central India,36.36,2625.0,700.0,1925,4,2024,1,0,1,2,0,0,1.364,145,2024-04-01
Eveready Battery D 2pc,Electronics,65,90,0,30,198,12,5,0.97,0.75,Summer,None,Central India,38.46,2700.0,750.0,1950,4,2024,1,0,1,2,0,0,1.385,186,2024-04-01
CFL Bulb 9W Bajaj,Electronics,65,90,0,21,284,10,2,0.97,0.9,Summer,None,Central India,38.46,1890.0,525.0,1365,4,2024,1,0,1,2,0,0,1.385,274,2024-04-01
LED Bulb 9W Philips,Electronics,95,130,0,34,216,12,2,1.43,0.9,Summer,None,Central India,36.84,4420.0,1190.0,3230,4,2024,1,0,1,2,0,0,1.368,204,2024-04-01
Extension Cord 5m,Electronics,175,240,0,17,270,10,5,2.62,0.8,Summer,None,Central India,37.14,4080.0,1105.0,2975,4,2024,1,0,1,2,0,0,1.371,260,2024-04-01
Phone Charging Cable,Electronics,65,100,0,37,285,14,3,0.97,0.9,Summer,None,Central India,53.85,3700.0,1295.0,2405,4,2024,1,0,1,2,0,0,1.538,271,2024-04-01
Earphones Basic,Electronics,85,140,0,23,54,10,4,1.27,0.88,Summer,None,Central India,64.71,3220.0,1265.0,1955,4,2024,1,0,1,2,0,0,1.647,44,2024-04-01
Gamcha (Cotton Towel),Fashion,55,80,0,90,166,16,2,0.82,0.95,Summer,None,Central India,45.45,7200.0,2250.0,4950,4,2024,1,0,1,2,0,0,1.455,150,2024-04-01
Socks Cotton (3 pair),Fashion,55,80,0,20,141,14,3,0.82,0.95,Summer,None,Central India,45.45,1600.0,500.0,1100,4,2024,1,0,1,2,0,0,1.455,127,2024-04-01
Handkerchief 3pc,Fashion,30,45,0,42,64,12,7,0.45,0.95,Summer,None,Central India,50.0,1890.0,630.0,1260,4,2024,1,0,1,2,0,0,1.5,52,2024-04-01
Banyan Vest Cotton,Fashion,75,110,0,51,35,12,3,1.12,0.85,Summer,None,Central India,46.67,5610.0,1785.0,3825,4,2024,1,0,1,2,0,0,1.467,23,2024-04-01
Dupatta Plain,Fashion,95,150,0,22,34,10,5,1.43,0.92,Summer,None,Central India,57.89,3300.0,1210.0,2090,4,2024,1,0,1,2,0,0,1.579,24,2024-04-01
Salwar Suit Cotton,Fashion,280,450,0,23,245,10,1,4.2,0.92,Summer,None,Central India,60.71,10350.0,3910.0,6440,4,2024,1,0,1,2,0,0,1.607,235,2024-04-01
Kurta Men Cotton,Fashion,195,320,0,26,20,10,2,2.92,0.85,Summer,None,Central India,64.1,8320.0,3250.0,5070,4,2024,1,0,1,2,0,0,1.641,10,2024-04-01
Urea Fertilizer 1kg,Agriculture,35,50,0,105,227,16,4,0.53,0.75,Summer,None,Central India,42.86,5250.0,1575.0,3675,4,2024,1,0,1,2,0,0,1.429,211,2024-04-01
